t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,tau1,tau2,tau3,tau4
0.340000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043815,0.000000,0.000000
0.360000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045241,0.000000,0.000000
0.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046489,0.000000,0.000000
0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047553,0.000000,0.000000
0.420000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048429,0.000000,0.000000
0.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049114,0.000000,0.000000
0.460000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049606,0.000000,0.000000
0.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049901,0.000000,0.000000
0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.050000,0.000000,0.000000
0.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049901,0.000000,0.000000
0.540000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049606,0.000000,0.000000
0.560000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.049114,0.000000,0.000000
0.580000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048429,0.000000,0.000000
0.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.047553,0.000000,0.000000
0.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.046489,0.000000,0.000000
0.640000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045241,0.000000,0.000000
0.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043815,0.000000,0.000000
0.680000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.042216,0.000000,0.000000
0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040451,0.000000,0.000000
0.720000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.038526,0.000000,0.000000
0.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036448,0.000000,0.000000
0.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034227,0.000000,0.000000
0.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031871,0.000000,0.000000
0.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029389,0.000000,0.000000
0.820000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.026791,0.000000,0.000000
0.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024088,0.000000,0.000000
0.860000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021289,0.000000,0.000000
0.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018406,0.000000,0.000000
0.900000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015451,0.000000,0.000000
0.920000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.012434,0.000000,0.000000
0.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009369,0.000000,0.000000
0.960000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006267,0.000000,0.000000
0.980000,0.001372,0.909873,0.601338,-1.608305,-0.001097,-0.000159,0.000104,-0.005984,0.000000,0.003140,0.000000,0.000000
1.000000,0.001373,0.909874,0.601337,-1.608303,0.001809,0.000220,-0.000002,0.011540,0.000000,-0.000000,0.000000,0.000000
1.020000,0.001371,0.909873,0.601338,-1.608297,-0.001716,-0.000401,0.000341,0.012069,0.000000,-0.003140,0.000000,0.000000
1.040000,0.001372,0.909873,0.601338,-1.608319,-0.000925,-0.000220,0.000143,-0.004149,0.000000,-0.006267,0.000000,0.000000
1.060000,0.001372,0.909873,0.601338,-1.608319,0.000455,-0.000023,-0.000049,-0.004428,0.000000,-0.009369,0.000000,0.000000
1.080000,0.001372,0.909872,0.601338,-1.608191,-0.000861,-0.000166,0.000118,-0.002911,0.000000,-0.012434,0.000000,0.000000
1.100000,0.001372,0.909872,0.601338,-1.608263,-0.000920,-0.000180,0.000138,-0.003651,0.000000,-0.015451,0.000000,0.000000
1.120000,0.001372,0.909872,0.601338,-1.608188,-0.000860,-0.000203,0.000152,-0.004232,0.000000,-0.018406,0.000000,0.000000
1.140000,0.001373,0.909872,0.601338,-1.608238,-0.000872,-0.000200,0.000156,-0.004753,0.000000,-0.021289,0.000000,0.000000
1.160000,0.001374,0.909872,0.601339,-1.608281,-0.000438,-0.000098,0.000050,-0.008284,0.000000,-0.024088,0.000000,0.000000
1.180000,0.001373,0.909872,0.601339,-1.608290,0.000341,-0.000152,0.000157,0.009627,0.000000,-0.026791,0.000000,0.000000
1.200000,0.001372,0.909871,0.601339,-1.608311,-0.000795,-0.000157,0.000092,-0.005025,0.000000,-0.029389,0.000000,0.000000
1.220000,0.001375,0.909871,0.601339,-1.608302,0.002271,0.000362,-0.000076,0.012117,0.000000,-0.031871,0.000000,0.000000
1.240000,0.001373,0.909871,0.601339,-1.608305,0.000787,0.000046,-0.000075,-0.005836,0.000000,-0.034227,0.000000,0.000000
1.260000,0.001373,0.909871,0.601339,-1.608308,0.000990,0.000080,-0.000074,-0.005802,0.000000,-0.036448,0.000000,0.000000
1.280000,0.001373,0.909870,0.601340,-1.608160,-0.000903,-0.000562,0.000309,0.161025,0.000000,-0.038526,0.000000,0.000000
1.300000,0.001373,0.909871,0.601339,-1.608229,-0.000916,-0.000213,0.000153,-0.003198,0.000000,-0.040451,0.000000,0.000000
1.320000,0.001373,0.909870,0.601339,-1.608149,0.000514,0.000007,-0.000043,-0.004617,0.000000,-0.042216,0.000000,0.000000
1.340000,0.001373,0.909870,0.601339,-1.608195,-0.000894,-0.000201,0.000150,-0.004314,0.000000,-0.043815,0.000000,0.000000
1.360000,0.001371,0.909870,0.601340,-1.608261,-0.002260,-0.000542,0.000475,0.008792,0.000000,-0.045241,0.000000,0.000000
1.380000,0.001373,0.909870,0.601340,-1.608294,-0.000915,-0.000113,0.000073,-0.006787,0.000000,-0.046489,0.000000,0.000000
1.400000,0.001373,0.909870,0.601340,-1.608297,-0.000947,-0.000118,0.000064,-0.006470,0.000000,-0.047553,0.000000,0.000000
1.420000,0.001373,0.909870,0.601340,-1.608307,0.000946,0.000144,-0.000071,-0.006038,0.000000,-0.048429,0.000000,0.000000
1.440000,0.001372,0.909869,0.601340,-1.608294,-0.002454,-0.000551,0.000438,0.012640,0.000000,-0.049114,0.000000,0.000000
1.460000,0.001374,0.909870,0.601340,-1.608187,0.000747,0.000092,-0.000050,-0.003548,0.000000,-0.049606,0.000000,0.000000
1.480000,0.001373,0.909870,0.601340,-1.608222,-0.000876,-0.000194,0.000139,-0.003225,0.000000,-0.049901,0.000000,0.000000
1.500000,0.001374,0.909870,0.601340,-1.608275,0.001800,0.000378,-0.000127,0.011404,0.000000,-0.050000,0.000000,0.000000
1.520000,0.001374,0.909870,0.601340,-1.608296,0.001037,0.000130,-0.000066,-0.006779,0.000000,-0.049901,0.000000,0.000000
1.540000,0.001372,0.909869,0.601340,-1.608293,-0.000158,-0.000011,-0.000074,-0.007115,0.000000,-0.049606,0.000000,0.000000
1.560000,0.001374,0.909870,0.601340,-1.608308,0.001036,0.000182,-0.000110,-0.005662,0.000000,-0.049114,0.000000,0.000000
1.580000,0.001373,0.909869,0.601340,-1.608292,-0.002365,-0.000475,0.000371,0.012394,0.000000,-0.048429,0.000000,0.000000
1.600000,0.001374,0.909870,0.601340,-1.608312,0.001143,0.000188,-0.000123,-0.005252,0.000000,-0.047553,0.000000,0.000000
1.620000,0.001372,0.909869,0.601340,-1.608295,-0.002449,-0.000548,0.000432,0.012766,0.000000,-0.046489,0.000000,0.000000
1.640000,0.001375,0.909870,0.601340,-1.608164,0.000826,0.000607,-0.000314,-0.005313,0.000000,-0.045241,0.000000,0.000000
1.660000,0.001375,0.909870,0.601340,-1.608233,0.000734,0.000094,-0.000049,-0.003921,0.000000,-0.043815,0.000000,0.000000
1.680000,0.001374,0.909870,0.601340,-1.608272,-0.000896,-0.000200,0.000145,-0.003762,0.000000,-0.042216,0.000000,0.000000
1.700000,0.001374,0.909870,0.601340,-1.608295,-0.000918,-0.000111,0.000067,-0.006616,0.000000,-0.040451,0.000000,0.000000
1.720000,0.001376,0.909870,0.601340,-1.608296,0.001719,0.000184,0.000013,0.011126,0.000000,-0.038526,0.000000,0.000000
1.740000,0.001374,0.909870,0.601340,-1.608293,-0.002665,-0.000627,0.000491,0.012851,0.000000,-0.036448,0.000000,0.000000
1.760000,0.001375,0.909870,0.601340,-1.608314,0.000402,-0.000038,-0.000040,-0.004603,0.000000,-0.034227,0.000000,0.000000
1.780000,0.001375,0.909871,0.601339,-1.608223,0.000918,0.000126,-0.000070,-0.004021,0.000000,-0.031871,0.000000,0.000000
1.800000,0.001376,0.909871,0.601339,-1.608146,0.000949,0.000633,-0.000307,-0.006570,0.000000,-0.029389,0.000000,0.000000
1.820000,0.001374,0.909871,0.601339,-1.608193,-0.000882,-0.000148,0.000116,-0.004527,0.000000,-0.026791,0.000000,0.000000
1.840000,0.001375,0.909871,0.601339,-1.608138,0.000467,-0.000191,0.000044,-0.005486,0.000000,-0.024088,0.000000,0.000000
1.860000,0.001375,0.909871,0.601339,-1.608197,0.000501,-0.000043,-0.000029,-0.005888,0.000000,-0.021289,0.000000,0.000000
1.880000,0.001375,0.909871,0.601339,-1.608274,0.001138,0.000059,-0.000088,-0.008952,0.000000,-0.018406,0.000000,0.000000
1.900000,0.001375,0.909872,0.601339,-1.608294,0.001019,0.000103,-0.000111,-0.007344,0.000000,-0.015451,0.000000,0.000000
1.920000,0.001375,0.909872,0.601339,-1.608292,-0.000016,0.000036,-0.000098,-0.007538,0.000000,-0.012434,0.000000,0.000000
1.940000,0.001376,0.909872,0.601339,-1.608314,0.000458,-0.000023,-0.000037,-0.004899,0.000000,-0.009369,0.000000,0.000000
1.960000,0.001374,0.909872,0.601339,-1.608300,-0.001806,-0.000281,0.000193,-0.006143,0.000000,-0.006267,0.000000,0.000000
1.980000,0.001376,0.909873,0.601338,-1.608215,-0.000891,-0.000219,0.000159,-0.003156,0.000000,-0.003140,0.000000,0.000000
2.000000,0.001376,0.909873,0.601338,-1.608254,-0.000899,-0.000217,0.000163,-0.003623,0.000000,0.000000,0.000000,0.000000
2.020000,0.001375,0.909873,0.601338,-1.608286,-0.001071,-0.000401,0.000150,0.009433,0.000000,0.003140,0.000000,0.000000
2.040000,0.001375,0.909873,0.601338,-1.608295,-0.000896,-0.000286,0.000121,0.009422,0.000000,0.006267,0.000000,0.000000
2.060000,0.001377,0.909873,0.601338,-1.608304,0.000294,-0.000132,0.000142,0.011103,0.000000,0.009369,0.000000,0.000000
2.080000,0.001376,0.909873,0.601338,-1.608313,-0.000858,-0.000193,0.000118,-0.004861,0.000000,0.012434,0.000000,0.000000
2.100000,0.001375,0.909873,0.601338,-1.608302,-0.001932,-0.000472,0.000383,0.011375,0.000000,0.015451,0.000000,0.000000
2.120000,0.001376,0.909874,0.601338,-1.608312,0.001210,0.000161,-0.000107,-0.006052,0.000000,0.018406,0.000000,0.000000
2.140000,0.001376,0.909874,0.601337,-1.608322,-0.000705,-0.000137,0.000083,-0.004366,0.000000,0.021289,0.000000,0.000000
2.160000,0.001377,0.909874,0.601337,-1.608309,0.000750,0.000208,-0.000172,-0.006773,0.000000,0.024088,0.000000,0.000000
2.180000,0.001377,0.909874,0.601337,-1.608316,-0.000904,-0.000221,0.000136,-0.004510,0.000000,0.026791,0.000000,0.000000
2.200000,0.001377,0.909874,0.601337,-1.608165,0.000734,-0.000449,0.000213,0.160548,0.000000,0.029389,0.000000,0.000000
2.220000,0.001377,0.909875,0.601337,-1.608233,0.000780,0.000015,-0.000037,-0.003588,0.000000,0.031871,0.000000,0.000000
2.240000,0.001377,0.909875,0.601337,-1.608272,0.000778,0.000013,-0.000041,-0.004047,0.000000,0.034227,0.000000,0.000000
2.260000,0.001378,0.909875,0.601337,-1.608306,0.001379,0.000146,-0.000109,-0.006640,0.000000,0.036448,0.000000,0.000000
2.280000,0.001375,0.909875,0.601337,-1.608298,-0.002582,-0.000524,0.000435,0.011965,0.000000,0.038526,0.000000,0.000000
2.300000,0.001379,0.909875,0.601337,-1.608306,0.000296,-0.000279,0.000221,0.011978,0.000000,0.040451,0.000000,0.000000
2.320000,0.001376,0.909875,0.601337,-1.608317,-0.001392,-0.000222,0.000146,-0.004627,0.000000,0.042216,0.000000,0.000000
2.340000,0.001378,0.909876,0.601337,-1.608307,0.000172,0.000077,-0.000141,-0.006545,0.000000,0.043815,0.000000,0.000000
2.360000,0.001377,0.909875,0.601337,-1.608184,0.000713,-0.000123,0.000011,-0.003037,0.000000,0.045241,0.000000,0.000000
2.380000,0.001377,0.909876,0.601336,-1.608255,-0.000778,-0.000157,0.000122,-0.003548,0.000000,0.046489,0.000000,0.000000
2.400000,0.001378,0.909876,0.601336,-1.608297,-0.000777,-0.000154,0.000125,-0.004070,0.000000,0.047553,0.000000,0.000000
2.420000,0.001378,0.909876,0.601336,-1.608227,-0.000786,-0.000162,0.000136,-0.004664,0.000000,0.048429,0.000000,0.000000
2.440000,0.001378,0.909876,0.601336,-1.608281,-0.000784,-0.000158,0.000138,-0.005315,0.000000,0.049114,0.000000,0.000000
2.460000,0.001378,0.909876,0.601336,-1.608235,-0.000799,-0.000156,0.000143,-0.005954,0.000000,0.049606,0.000000,0.000000
2.480000,0.001379,0.909876,0.601336,-1.608278,0.000297,-0.000122,0.000134,0.007276,0.000000,0.049901,0.000000,0.000000
2.500000,0.001378,0.909876,0.601336,-1.608294,-0.000413,-0.000158,0.000151,0.008559,0.000000,0.050000,0.000000,0.000000
2.520000,0.001379,0.909876,0.601336,-1.608313,-0.000902,-0.000223,0.000141,-0.005173,0.000000,0.049901,0.000000,0.000000
2.540000,0.001378,0.909876,0.601336,-1.608324,0.000759,-0.000047,-0.000063,-0.004292,0.000000,0.049606,0.000000,0.000000
2.560000,0.001379,0.909876,0.601336,-1.608175,-0.000882,-0.000198,0.000112,-0.003314,0.000000,0.049114,0.000000,0.000000
2.580000,0.001379,0.909876,0.601336,-1.608246,-0.000789,-0.000165,0.000129,-0.003548,0.000000,0.048429,0.000000,0.000000
2.600000,0.001379,0.909876,0.601336,-1.608171,-0.000832,-0.000187,0.000145,-0.004322,0.000000,0.047553,0.000000,0.000000
2.620000,0.001379,0.909876,0.601336,-1.608220,-0.000788,-0.000162,0.000135,-0.004679,0.000000,0.046489,0.000000,0.000000
2.640000,0.001379,0.909876,0.601336,-1.608168,-0.000789,-0.000163,0.000138,-0.005469,0.000000,0.045241,0.000000,0.000000
2.660000,0.001380,0.909876,0.601336,-1.608228,-0.000797,-0.000155,0.000142,-0.005954,0.000000,0.043815,0.000000,0.000000
2.680000,0.001380,0.909876,0.601336,-1.608284,0.000837,0.000229,-0.000197,-0.009498,0.000000,0.042216,0.000000,0.000000
2.700000,0.001379,0.909876,0.601337,-1.608306,-0.000775,-0.000141,0.000080,-0.006140,0.000000,0.040451,0.000000,0.000000
2.720000,0.001379,0.909875,0.601337,-1.608301,0.000211,0.000013,-0.000144,-0.006689,0.000000,0.038526,0.000000,0.000000
2.740000,0.001380,0.909875,0.601337,-1.608318,0.000672,-0.000014,-0.000045,-0.005213,0.000000,0.036448,0.000000,0.000000
2.760000,0.001379,0.909875,0.601337,-1.608315,-0.000843,-0.000185,0.000107,-0.005453,0.000000,0.034227,0.000000,0.000000
2.780000,0.001382,0.909875,0.601337,-1.608312,0.002174,0.000244,-0.000013,0.012265,0.000000,0.031871,0.000000,0.000000
2.800000,0.001380,0.909875,0.601337,-1.608210,-0.000756,-0.000152,0.000113,-0.002987,0.000000,0.029389,0.000000,0.000000
2.820000,0.001380,0.909875,0.601337,-1.608246,-0.000752,-0.000147,0.000114,-0.003401,0.000000,0.026791,0.000000,0.000000
2.840000,0.001381,0.909875,0.601337,-1.608294,0.000093,-0.000124,0.000059,0.007325,0.000000,0.024088,0.000000,0.000000
2.860000,0.001381,0.909875,0.601337,-1.608301,0.001278,0.000178,-0.000116,-0.007375,0.000000,0.021289,0.000000,0.000000
2.880000,0.001382,0.909874,0.601338,-1.608304,0.000345,-0.000227,0.000194,0.011878,0.000000,0.018406,0.000000,0.000000
2.900000,0.001381,0.909874,0.601338,-1.608304,0.000022,0.000029,-0.000097,-0.006794,0.000000,0.015451,0.000000,0.000000
2.920000,0.001381,0.909874,0.601338,-1.608322,0.000491,-0.000003,-0.000059,-0.004552,0.000000,0.012434,0.000000,0.000000
2.940000,0.001381,0.909874,0.601338,-1.608312,-0.000345,-0.000155,0.000144,0.011071,0.000000,0.009369,0.000000,0.000000
2.960000,0.001382,0.909874,0.601338,-1.608319,0.001285,0.000239,-0.000131,-0.005557,0.000000,0.006267,0.000000,0.000000
2.980000,0.001380,0.909873,0.601338,-1.608306,0.000061,0.000041,-0.000100,-0.006510,0.000000,0.003140,0.000000,0.000000
3.000000,0.001383,0.909873,0.601338,-1.608309,0.002017,0.000224,-0.000025,0.012510,0.000000,-0.000000,0.000000,0.000000
3.020000,0.001381,0.909873,0.601339,-1.608323,-0.000858,-0.000163,0.000106,-0.003726,0.000000,-0.003140,0.000000,0.000000
3.040000,0.001382,0.909873,0.601339,-1.608172,-0.000899,-0.000204,0.000133,-0.003016,0.000000,-0.006267,0.000000,0.000000
3.060000,0.001382,0.909873,0.601339,-1.608239,0.000380,-0.000026,-0.000021,-0.003578,0.000000,-0.009369,0.000000,0.000000
3.080000,0.001381,0.909873,0.601339,-1.608278,-0.000847,-0.000162,0.000107,-0.003776,0.000000,-0.012434,0.000000,0.000000
3.100000,0.001381,0.909872,0.601339,-1.608289,-0.000916,-0.000330,0.000141,0.009035,0.000000,-0.015451,0.000000,0.000000
3.120000,0.001383,0.909872,0.601339,-1.608314,0.001159,0.000246,-0.000153,-0.005517,0.000000,-0.018406,0.000000,0.000000
3.140000,0.001381,0.909872,0.601339,-1.608305,0.000516,0.000159,-0.000148,-0.006618,0.000000,-0.021289,0.000000,0.000000
3.160000,0.001382,0.909871,0.601340,-1.608312,-0.000789,-0.000157,0.000093,-0.004784,0.000000,-0.024088,0.000000,0.000000
3.180000,0.001381,0.909871,0.601340,-1.608162,-0.001004,-0.000507,0.000270,0.160862,0.000000,-0.026791,0.000000,0.000000
3.200000,0.001381,0.909871,0.601340,-1.608232,-0.000862,-0.000157,0.000118,-0.003360,0.000000,-0.029389,0.000000,0.000000
3.220000,0.001381,0.909871,0.601340,-1.608290,-0.001175,-0.000243,0.000158,-0.006229,0.000000,-0.031871,0.000000,0.000000
3.240000,0.001383,0.909871,0.601340,-1.608292,0.000356,-0.000150,0.000162,0.010554,0.000000,-0.034227,0.000000,0.000000
3.260000,0.001382,0.909871,0.601340,-1.608308,-0.000747,-0.000129,0.000073,-0.005284,0.000000,-0.036448,0.000000,0.000000
3.280000,0.001382,0.909870,0.601340,-1.608317,-0.000774,-0.000149,0.000072,-0.004162,0.000000,-0.038526,0.000000,0.000000
3.300000,0.001381,0.909870,0.601341,-1.608302,-0.000057,-0.000053,-0.000090,-0.005895,0.000000,-0.040451,0.000000,0.000000
3.320000,0.001383,0.909870,0.601340,-1.608169,0.000459,0.000044,-0.000081,-0.003616,0.000000,-0.042216,0.000000,0.000000
3.340000,0.001383,0.909870,0.601340,-1.608202,-0.000887,-0.000205,0.000145,-0.002945,0.000000,-0.043815,0.000000,0.000000
3.360000,0.001383,0.909870,0.601340,-1.608279,-0.000800,-0.000166,0.000124,-0.003925,0.000000,-0.045241,0.000000,0.000000
3.380000,0.001382,0.909870,0.601341,-1.608288,-0.001084,-0.000361,0.000134,0.009383,0.000000,-0.046489,0.000000,0.000000
3.400000,0.001382,0.909870,0.601341,-1.608291,-0.001013,-0.000370,0.000135,0.009706,0.000000,-0.047553,0.000000,0.000000
3.420000,0.001384,0.909870,0.601341,-1.608308,0.000840,0.000129,-0.000095,-0.005576,0.000000,-0.048429,0.000000,0.000000
3.440000,0.001383,0.909870,0.601341,-1.608311,-0.000829,-0.000164,0.000098,-0.004724,0.000000,-0.049114,0.000000,0.000000
3.460000,0.001382,0.909869,0.601341,-1.608294,-0.002206,-0.000439,0.000372,0.012666,0.000000,-0.049606,0.000000,0.000000
3.480000,0.001384,0.909870,0.601341,-1.608164,0.000443,0.000483,-0.000250,-0.005018,0.000000,-0.049901,0.000000,0.000000
3.500000,0.001383,0.909870,0.601341,-1.608197,-0.000868,-0.000191,0.000135,-0.002908,0.000000,-0.050000,0.000000,0.000000
3.520000,0.001384,0.909870,0.601340,-1.608272,0.000733,0.000088,-0.000047,-0.004391,0.000000,-0.049901,0.000000,0.000000
3.540000,0.001385,0.909870,0.601341,-1.608293,-0.000622,-0.000147,0.000091,-0.006724,0.000000,-0.049606,0.000000,0.000000
3.560000,0.001384,0.909870,0.601341,-1.608308,0.000868,0.000159,-0.000134,-0.005822,0.000000,-0.049114,0.000000,0.000000
3.580000,0.001382,0.909869,0.601341,-1.608297,-0.000160,-0.000012,-0.000063,-0.006854,0.000000,-0.048429,0.000000,0.000000
3.600000,0.001384,0.909870,0.601341,-1.608302,0.000496,-0.000075,0.000086,0.011532,0.000000,-0.047553,0.000000,0.000000
3.620000,0.001385,0.909870,0.601341,-1.608310,-0.000530,-0.000097,0.000039,-0.005229,0.000000,-0.046489,0.000000,0.000000
3.640000,0.001384,0.909870,0.601341,-1.608160,-0.000893,-0.000558,0.000302,0.161026,0.000000,-0.045241,0.000000,0.000000
3.660000,0.001385,0.909870,0.601341,-1.608195,0.000739,0.000092,-0.000048,-0.003510,0.000000,-0.043815,0.000000,0.000000
3.680000,0.001384,0.909870,0.601340,-1.608270,0.000275,-0.000058,0.000003,-0.003990,0.000000,-0.042216,0.000000,0.000000
3.700000,0.001384,0.909870,0.601340,-1.608151,-0.000833,-0.000167,0.000117,-0.004288,0.000000,-0.040451,0.000000,0.000000
3.720000,0.001385,0.909870,0.601340,-1.608197,0.000901,0.000127,-0.000074,-0.005047,0.000000,-0.038526,0.000000,0.000000
3.740000,0.001383,0.909870,0.601340,-1.608266,-0.001055,-0.000463,0.000210,0.008235,0.000000,-0.036448,0.000000,0.000000
3.760000,0.001383,0.909870,0.601340,-1.608287,-0.000006,-0.000019,-0.000089,-0.008047,0.000000,-0.034227,0.000000,0.000000
3.780000,0.001383,0.909870,0.601340,-1.608291,-0.000979,-0.000365,0.000149,0.009417,0.000000,-0.031871,0.000000,0.000000
3.800000,0.001385,0.909871,0.601340,-1.608312,0.001158,0.000210,-0.000133,-0.005504,0.000000,-0.029389,0.000000,0.000000
3.820000,0.001383,0.909871,0.601341,-1.608297,-0.001723,-0.000256,0.000173,-0.006260,0.000000,-0.026791,0.000000,0.000000
3.840000,0.001385,0.909871,0.601340,-1.608189,0.000482,-0.000042,-0.000011,-0.003242,0.000000,-0.024088,0.000000,0.000000
3.860000,0.001385,0.909871,0.601340,-1.608224,-0.000927,-0.000219,0.000158,-0.003205,0.000000,-0.021289,0.000000,0.000000
3.880000,0.001385,0.909872,0.601339,-1.608145,-0.000681,0.000287,-0.000070,-0.005708,0.000000,-0.018406,0.000000,0.000000
3.900000,0.001386,0.909872,0.601339,-1.608192,0.000358,-0.000036,-0.000028,-0.004643,0.000000,-0.015451,0.000000,0.000000
3.920000,0.001385,0.909872,0.601339,-1.608275,-0.001205,-0.000238,0.000161,-0.007501,0.000000,-0.012434,0.000000,0.000000
3.940000,0.001384,0.909872,0.601340,-1.608280,-0.002702,-0.000647,0.000518,0.010960,0.000000,-0.009369,0.000000,0.000000
3.960000,0.001385,0.909872,0.601339,-1.608300,-0.001004,-0.000137,0.000083,-0.006544,0.000000,-0.006267,0.000000,0.000000
3.980000,0.001386,0.909873,0.601339,-1.608304,0.000892,0.000069,-0.000085,-0.006182,0.000000,-0.003140,0.000000,0.000000
4.000000,0.001386,0.909872,0.601339,-1.608307,0.000319,-0.000112,0.000125,0.011107,0.000000,0.000000,0.000000,0.000000
4.020000,0.001384,0.909872,0.601339,-1.608297,-0.002120,-0.000416,0.000357,0.012193,0.000000,0.003140,0.000000,0.000000
4.040000,0.001387,0.909873,0.601339,-1.608317,0.001336,0.000245,-0.000151,-0.005344,0.000000,0.006267,0.000000,0.000000
4.060000,0.001385,0.909873,0.601339,-1.608180,0.000522,-0.000112,0.000008,-0.003094,0.000000,0.009369,0.000000,0.000000
